graphname,clust_min,clust_max,clust_mean,clust_stdev,clust_const,deg_min,deg_max,deg_mean,deg_stdev,deg_const,percent_pos,weight_min,weight_max,weight_mean,weight_stdev,weight_const,chromatic,disconnected,assortativity,avg_neighbor_deg_min,avg_neighbor_deg_max,avg_neighbor_deg_mean,avg_neighbor_deg_stdev,avg_neighbor_deg_const,avg_deg_conn_min,avg_deg_conn_max,avg_deg_conn_mean,avg_deg_conn_stdev,avg_deg_conn_const,core_min,core_max,core_mean,core_stdev,core_const,mis,clust_log_kurtosis,deg_log_kurtosis,weight_log_kurtosis,avg_neighbor_deg_log_kurtosis,avg_deg_conn_log_kurtosis,core_log_kurtosis,clust_log_abs_skew,deg_log_abs_skew,weight_log_abs_skew,avg_neighbor_deg_log_abs_skew,avg_deg_conn_log_abs_skew,core_log_abs_skew,clust_skew_positive,deg_skew_positive,weight_skew_positive,avg_neighbor_deg_skew_positive,avg_deg_conn_skew_positive,core_skew_positive,log_n,log_m,log_norm_ev1,log_norm_ev2,log_ev_ratio,clust_time,degree_time,ppos_time,weight_time,ev_time,chromatic_time,disconnected_time,assortativity_time,avg_neighbor_deg_time,avg_deg_conn_time,core_time,mis_time
g000557.zip,0,1,0.675505,0.31093,0,0.00129702,0.128405,0.00652205,0.00832506,0,1,0.18512,1,0.659443,0.124619,0,0.00647668,0,-0.0783186,0.00345871,0.080415,0.018787,0.013716,0,0.00911515,0.0220641,0.0160592,0.00288907,0,0.00129702,0.00389105,0.00353824,0.000658306,0,0.485751,1.27685,4.47557,1.40165,2.08177,1.35895,1.78576,0.493687,2.16171,0.349083,1.07012,0.111227,0.987983,0,1,0,1,0,0,6.64898,7.57096,6.41216,3.54725,2.86491,4.5e-05,1.5e-05,2e-06,3.2e-05,0.000188,8.8e-05,5.4e-05,3.6e-05,2.4e-05,4.2e-05,5.7e-05,6e-05
g000556.zip,0,0,0,0,1,0.00172563,0.00345125,0.00310761,0.000483322,0,1,0.384615,1,0.66771,0.306708,0,0.00258621,0,0.458548,0.00201323,0.00345125,0.00314846,0.000299382,0,0.00253827,0.00330658,0.00291716,0.000313746,0,0.00172563,0.00172563,0.00172563,0,1,0.434483,0,1.4043,0.705929,1.51004,0.916291,0,0,0.712341,0.148763,0.666964,0.0490552,0,1,0,1,0,1,1,7.05618,7.64444,6.37488,2.90325,3.47163,4.4e-05,2e-05,3e-06,3.2e-05,0.000232,8.5e-05,3.2e-05,5.5e-05,3.2e-05,4.6e-05,6.7e-05,7.8e-05
g000555.zip,0.989614,0.990175,0.989838,0.000219178,0,0.962025,1,0.989873,0.0104765,0,0.498402,-1,1,-0.00319693,0.999995,0,0.7625,0,-0.0222402,0.989745,0.990506,0.989987,0.000249705,0,0.989745,0.990423,0.990143,0.000263682,0,0.962025,0.962025,0.962025,0,1,0.025,0.795973,1.24121,0.693168,1.05219,0.987826,0,0.183928,0.501299,0.00637354,0.402202,0.38778,0,1,0,1,1,0,1,4.38203,8.04815,0.7868,-0.769889,1.55669,0.000153,4e-06,4e-06,5.4e-05,0.000165,3.5e-05,0.000378,6.8e-05,1.5e-05,5.9e-05,1.6e-05,5e-06
g000554.zip,0,0,0,0,1,0.00280702,0.00280702,0.00280702,0,1,1,0.151873,1,0.522924,0.130784,0,0.00280505,0,0,0.00280702,0.00280702,0.00280702,0,1,0.00280702,0.00280702,0.00280702,0,1,0.00280702,0.00280702,0.00280702,0,1,0.483871,0,0,1.44542,0,0,0,0,0,0.391077,0,0,0,1,1,1,1,1,1,7.26263,7.95578,8.42528,4.81046,3.61482,5.5e-05,2.5e-05,3e-06,5.6e-05,0.000293,7.3e-05,3.5e-05,6.1e-05,3.5e-05,6.2e-05,4.7e-05,5.5e-05
g000553.zip,0,0,0,0,1,0.00080694,0.00080694,0.00080694,0,1,1,0.0948648,1,0.442127,0.20459,0,0.000806777,0,0,0.00080694,0.00080694,0.00080694,0,1,0.00080694,0.00080694,0.00080694,0,1,0.00080694,0.00080694,0.00080694,0,1,0.492537,0,0,1.2144,0,0,0,0,0,0.412141,0,0,0,1,1,1,1,1,1,8.50876,9.2019,8.60838,4.43768,4.1707,0.000188,8.5e-05,1.3e-05,0.000165,0.013241,0.000271,0.000124,0.000245,0.000135,0.000206,0.000167,0.00021
g000552.zip,1,1,1,0,1,1,1,1,0,1,1,0.243671,1,0.364329,0.121066,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0.0015625,0,0,2.05005,0,0,0,0,0,1.1507,0,0,0,1,1,1,1,1,1,6.46147,12.2282,8.65499,2.7594,5.89559,8e-06,1.3e-05,0.000354,0.003817,0.017935,0,0,1e-06,1e-06,0,0,1e-06
g000551.zip,0.49096,0.531796,0.50407,0.00953799,0,0.41129,0.604839,0.502065,0.042599,0,1,1,1,1,0,1,0.184,0,-0.00845786,0.496334,0.515982,0.505715,0.0037983,0,0.503815,0.509941,0.506143,0.00170343,0,0.41129,0.427419,0.427032,0.00246853,0,0.064,1.82091,1.24955,0,1.40687,1.238,3.70601,0.852542,0.174263,0,0.195096,0.491559,1.97689,1,1,1,1,1,0,4.82831,8.26642,3.01685,-1.14342,4.16027,0.000111,4e-06,5e-06,4.6e-05,0.000175,4.1e-05,0.000435,6.7e-05,1.9e-05,7.4e-05,3.1e-05,1e-05
g000550.zip,0,1,0.109841,0.25432,0,0.0126582,0.0886076,0.0506329,0.0225551,0,1,0.297735,1,0.492698,0.195897,0,0.05,0,-0.0637033,0.035865,0.0886076,0.0620046,0.0106393,0,0.0590169,0.0759494,0.0631783,0.00553463,0,0.0126582,0.0379747,0.0335443,0.00803075,0,0.4375,2.40417,1.14588,1.23378,1.39215,1.63824,1.66096,1.34807,0.181367,0.502559,0.31027,0.961193,0.956908,1,1,1,1,1,0,4.38203,5.07517,7.89661,5.83188,2.06474,1.5e-05,5e-06,0,4e-06,2.2e-05,1.1e-05,6e-06,8e-06,6e-06,6e-06,8e-06,7e-06
g000549.zip,0,0.131868,0.0565157,0.0323551,0,0.0125786,0.138365,0.0638365,0.0192081,0,1,0.287582,1,0.429396,0.166346,0,0.04375,0,-0.00956027,0.0554603,0.0867026,0.0696839,0.00532325,0,0.0621069,0.0734856,0.0698044,0.0026878,0,0.0125786,0.0440252,0.0425708,0.00423198,0,0.25625,1.35402,1.57792,1.47422,1.42882,1.7082,3.10464,0.453592,0.37802,0.791153,0.0355366,0.742871,1.58358,1,1,1,1,0,0,5.07517,6.6995,8.11071,5.50539,2.60532,2.6e-05,4e-06,2e-06,1.4e-05,5.2e-05,2.7e-05,3e-05,1.9e-05,9e-06,1.9e-05,1.7e-05,1.2e-05
g000548.zip,0,0.1,0.0111111,0.031427,0,0.00628931,0.081761,0.0251572,0.0124403,0,1,0.273026,1,0.385537,0.130404,0,0.025,0,-0.0398481,0.0146751,0.0628931,0.031704,0.0085337,0,0.0238994,0.035163,0.0311822,0.0029613,0,0.00628931,0.0188679,0.0163915,0.00398372,0,0.45,2.09495,1.83229,1.76157,1.8036,1.62979,1.5383,1.24556,0.709079,1.02244,0.723301,0.764233,0.859751,1,1,1,1,0,0,5.07517,5.76832,8.06136,6.04357,2.01779,1.9e-05,6e-06,1e-06,6e-06,4.1e-05,1.9e-05,1.1e-05,1.1e-05,8e-06,9e-06,1.3e-05,1.3e-05
g000547.zip,0,1,0.353203,0.388894,0,0,0.1,0.00586783,0.00715282,0,0.738438,-0.745044,1,0.162687,0.252352,0,0.00745156,1,-0.0899868,0.00298507,0.1,0.015845,0.012558,0,0.00907003,0.0179964,0.0126041,0.00250219,0,0,0.00447761,0.0034077,0.00115841,0,0.532042,1.05329,4.23327,1.36015,2.35204,1.20731,1.32848,0.51734,2.03838,0.0357635,1.16688,0.323309,0.569238,1,1,0,1,1,0,6.50877,7.18463,7.25327,5.05167,2.20161,3.8e-05,1.5e-05,2e-06,2.1e-05,0.000156,7.2e-05,3.9e-05,3e-05,2e-05,3.1e-05,4.5e-05,5.1e-05
g000546.zip,0,0.333333,0.0416667,0.11024,0,0.000773395,0.00309358,0.00221499,0.000567229,0,1,4.8578e-05,1,0.209804,0.167482,0,0.00309119,0,0.122838,0.00103119,0.00309358,0.00234688,0.000347608,0,0.00222064,0.00246672,0.00234435,8.71089e-05,0,0.000773395,0.00154679,0.00148403,0.00021118,0,0.425039,1.96611,1.56659,1.54071,1.63349,1.09552,2.43468,1.18411,0.557198,0.706184,0.532941,0.0227153,1.40313,1,0,1,0,0,0,7.16549,7.52456,16.5015,13.5473,2.95423,5e-05,2.5e-05,3e-06,2.3e-05,0.000257,0.000112,4.9e-05,3.8e-05,3.4e-05,4.6e-05,7.1e-05,8.4e-05
g000545.zip,0,0.0197628,0.00952035,0.00554916,0,0.0030015,0.0190095,0.01,0.00227055,0,1,1,1,1,0,1,0.005,0,0.00213939,0.00856311,0.0123276,0.0105155,0.000522252,0,0.0100288,0.0109979,0.0105417,0.000203318,0,0.0030015,0.0070035,0.00687844,0.000391827,0,0.178,1.21579,1.42693,0,1.40879,1.52408,3.31241,0.0640437,0.173677,0,0.0519572,0.0324907,1.67707,0,1,1,1,0,0,7.6009,9.90299,4.49554,-0.138179,4.63371,0.000108,3.7e-05,2.5e-05,0.000336,0.001022,0.000381,0.001234,0.000445,0.000104,0.008496,0.000289,0.000175
g000544.zip,0.271717,0.311555,0.296965,0.0116983,0,0.201005,0.376884,0.295327,0.0321479,0,0.50587,-1,1,0.00460439,0.589099,0,0.105,0,0.010076,0.290341,0.308031,0.298794,0.00343938,0,0.292071,0.304774,0.29914,0.00198094,0,0.201005,0.236181,0.235678,0.00317817,0,0.065,1.33188,1.31092,1.02105,1.31785,2.19033,4.36836,0.579066,0.0381,0.00894566,0.037322,0.306923,2.20821,0,0,0,1,0,0,5.29832,8.6788,4.74176,2.7535,1.98826,0.000133,5e-06,7e-06,0.000102,0.000307,5.8e-05,0.00058,0.0001,2.7e-05,0.00011,5e-05,1.7e-05
g000543.zip,0,0,0,0,1,0.0952381,0.0952381,0.0952381,0,1,1,1,1,1,0,1,0.03125,0,0,0.0952381,0.0952381,0.0952381,0,1,0.0952381,0.0952381,0.0952381,0,1,0.0952381,0.0952381,0.0952381,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4.15888,5.2575,2.63906,0.650747,1.98831,1.4e-05,2e-06,1e-06,4e-06,2e-05,6e-06,6e-06,8e-06,4e-06,5e-06,5e-06,3e-06
g000541.zip,0,0.333333,0.0222222,0.0831479,0,0.0142857,0.0571429,0.0390342,0.0117357,0,1,0.00952809,1,0.236639,0.203379,0,0.056338,0,0.0455964,0.0190476,0.052381,0.0425218,0.0067792,0,0.0420106,0.0446429,0.0430919,0.00095981,0,0.0142857,0.0285714,0.0257545,0.00568388,0,0.478873,2.64415,1.44288,1.75402,1.92822,1.13428,1.46257,1.49837,0.611246,0.880462,0.959473,0.524696,0.925125,1,0,1,0,1,0,4.26268,4.57471,16.357,14.8622,1.49474,1.4e-05,4e-06,0,4e-06,1.9e-05,9e-06,4e-06,6e-06,6e-06,4e-06,8e-06,5e-06
g000540.zip,0.17987,0.214535,0.201422,0.00910047,0,0.141066,0.272727,0.2,0.0223932,0,1,0.253165,1,0.347447,0.0993277,0,0.06875,0,-0.00965826,0.194671,0.210523,0.20253,0.00256267,0,0.200078,0.207178,0.202351,0.00127127,0,0.141066,0.15674,0.156622,0.00104485,0,0.078125,1.28666,1.36032,2.376,1.39733,2.00019,5.09204,0.468528,0.182513,1.32192,0.0204627,0.762322,2.55053,0,1,1,1,1,0,5.76832,9.23093,8.24075,4.21218,4.02857,0.00015,7e-06,1.4e-05,0.000243,0.000472,9.6e-05,0.009228,0.000208,4.7e-05,0.000189,8.4e-05,2.6e-05
g000539.zip,0,1,0.34504,0.353254,0,0,0.0387858,0.00112711,0.00159954,0,0.975989,-0.297008,1,0.356716,0.177043,0,0.00134862,1,-0.0346441,0.000337268,0.0387858,0.00357288,0.00398633,0,0.00183088,0.00401349,0.00301887,0.000554165,0,0,0.0010118,0.000655205,0.000278075,0,0.563722,1.11578,5.22449,1.37747,3.14321,1.17376,1.28385,0.472329,2.45101,0.0168078,1.53027,0.110939,0.350888,1,1,0,1,0,0,7.99497,8.50835,7.66884,4.56152,3.10732,9.9e-05,4.9e-05,7e-06,8e-05,0.000641,0.000342,0.000155,0.000106,7.6e-05,0.000108,0.000193,0.00024
g000538.zip,0,0,0,0,1,0.181818,0.5,0.280632,0.0875385,0,1,1,1,1,0,1,0.217391,0,-0.642841,0.210744,0.420455,0.327015,0.06363,0,0.210744,0.420455,0.29855,0.0736058,0,0.181818,0.227273,0.217391,0.0187487,0,0.478261,0,1.37388,0,1.10275,1.03153,1.35526,0,0.614303,0,0.0326261,0.320151,0.863025,1,1,1,1,1,0,3.13549,4.26268,2.08368,0.666615,1.41706,1.3e-05,4e-06,0,4e-06,1e-05,5e-06,3e-06,5e-06,4e-06,3e-06,4e-06,3e-06
g000536.zip,0.0435435,0.076412,0.0642226,0.00732173,0,0.0456491,0.0884451,0.0656205,0.00669537,0,1,1,1,1,0,1,0.0242165,0,-0.0160358,0.0631086,0.0690896,0.0663151,0.000947976,0,0.0650856,0.0669411,0.0662942,0.000387122,0,0.0456491,0.0527817,0.0527187,0.000480457,0,0.0868946,1.588,1.39773,0,1.37248,1.81795,4.73362,0.49821,0.171076,0,0.0254227,0.783015,2.37107,0,1,1,1,0,0,6.55393,9.68943,6.13385,1.58004,4.55381,0.000135,1.6e-05,2.4e-05,0.000261,0.000713,0.000177,0.001448,0.000299,7.1e-05,0.000298,0.000137,6e-05
g000534.zip,0.729344,0.732708,0.731381,0.00112337,0,0.677122,0.797048,0.731083,0.0195891,0,1,0.215624,1,0.635608,0.16191,0,0.222836,0,-0.00268145,0.729402,0.733402,0.731609,0.000529056,0,0.730657,0.732776,0.731641,0.000307241,0,0.677122,0.682657,0.682636,0.00027352,0,0.0128913,1.05175,1.39465,1.2217,1.5107,2.03694,5.75655,0.396235,0.173901,0.185107,0.164592,0.55954,2.87545,0,1,0,0,1,0,6.29711,11.586,6.67606,0.683709,5.99235,0.004605,1.2e-05,0.00019,0.010205,0.004705,0.000756,0.137695,0.002175,0.000377,0.001943,0.000437,4.7e-05
g000533.zip,0,0.0522876,0.0219132,0.0145468,0,0.00700701,0.037037,0.02,0.00447948,0,1,1,1,1,0,1,0.01,0,0.00250857,0.0176058,0.0252395,0.0210001,0.00100457,0,0.0187688,0.021775,0.0208963,0.00056004,0,0.00700701,0.014014,0.0137808,0.000758856,0,0.178,1.11377,1.41416,0,1.48809,2.27615,3.36556,0.280568,0.172666,0,0.06988,1.16854,1.70476,1,1,1,1,0,0,6.90776,9.20934,4.13855,-0.160529,4.29908,7e-05,2e-05,1.4e-05,0.00016,0.000502,0.000177,0.008699,0.000206,5.4e-05,0.000188,0.000139,8.7e-05
g000532.zip,0.783848,0.792469,0.788733,0.00260476,0,0.683417,0.869347,0.787789,0.0283317,0,0.496587,-1,1,-0.000548574,0.589732,0,0.29,0,-0.00277456,0.784647,0.791325,0.788811,0.00107669,0,0.787434,0.789485,0.788736,0.000494799,0,0.683417,0.718593,0.718417,0.00248108,0,0.025,1.03879,1.51458,1.01907,1.46278,1.37269,5.29333,0.315427,0.266989,0.00911874,0.236591,0.560213,2.71044,0,0,1,0,0,0,5.29832,9.65995,4.28244,2.28297,1.99947,0.000666,6e-06,2.1e-05,0.000291,0.008987,0.000123,0.003791,0.000278,5.9e-05,0.000287,7.7e-05,1.6e-05
g000531.zip,0,0.333333,0.015873,0.0709863,0,0.00229358,0.0252294,0.00879642,0.0020994,0,1,1e-05,1,0.124141,0.329688,0,0.00915332,0,0.165682,0.00458716,0.014526,0.00920872,0.00138514,0,0.00458716,0.0107034,0.0092694,0.00191514,0,0.00229358,0.00688073,0.00521697,0.00104691,0,0.416476,2.99823,3.09818,1.974,1.89034,1.71847,1.14831,1.65795,1.16093,1.18791,0.768213,0.985291,0.62323,1,1,1,1,0,1,6.07993,6.73102,14.031,12.3298,1.70121,2.7e-05,9e-06,1e-06,1.5e-05,0.000103,4e-05,2.3e-05,2.1e-05,1.4e-05,2e-05,2.8e-05,2.9e-05
g000530.zip,0.0502825,0.0776488,0.0632695,0.00772856,0,0.0375469,0.0863579,0.06,0.00833315,0,1,1,1,1,0,1,0.0225,0,-0.00143225,0.0572591,0.0656083,0.0611598,0.00121021,0,0.0597806,0.062161,0.0611769,0.000451618,0,0.0375469,0.0450563,0.0449671,0.000614636,0,0.08625,1.00825,1.37048,0,1.42224,1.7476,4.30692,0.0329444,0.201903,0,0.0541561,0.177319,2.19894,0,1,1,1,0,0,6.68461,9.86141,4.00866,-0.64547,4.65413,0.000132,1.8e-05,2.5e-05,0.000321,0.000831,0.000206,0.014048,0.000416,8e-05,0.000353,0.00018,6.8e-05
g000529.zip,0,0,0,0,1,0.000267594,0.00107038,0.00100409,0.000129734,0,1,0.384615,1,0.690684,0.307688,0,0.00107009,0,0.462618,0.000535189,0.00107038,0.00101296,9.08015e-05,0,0.000750838,0.00104314,0.000880809,0.000113377,0,0.000267594,0.000535189,0.000534974,7.57781e-06,0,0.429374,0,1.89494,0.693203,2.0848,0.934158,7.12689,0,1.03587,0.0104967,1.06223,0.256233,3.59061,1,0,1,0,1,0,8.22631,8.85552,6.99485,2.88655,4.1083,0.000113,6.1e-05,0.00817,0.000127,0.000785,0.000296,0.000114,0.000148,0.000102,0.000149,0.000228,0.000263
g000528.zip,0,1,0.625148,0.216644,0,0,0.0426065,0.018797,0.0066758,0,1,0.00187547,1,0.664321,0.238479,0,0.0225,1,0.541925,0.0075188,0.0339738,0.0199683,0.00451409,0,0.0119048,0.0314119,0.0221906,0.00626344,0,0,0.0200501,0.0125627,0.00326522,0,0.2425,1.80323,1.46624,1.21209,1.45797,0.98333,1.53725,0.622221,0.201658,0.453512,0.362527,0.0725622,0.273693,0,1,0,1,1,0,5.99146,7.31322,12.2766,9.55206,2.72455,3e-05,8e-06,2e-06,2.7e-05,0.000113,5.7e-05,4.9e-05,3.3e-05,1.5e-05,3.2e-05,3.6e-05,3.2e-05
g000527.zip,0.799691,0.812342,0.807301,0.00354077,0,0.717172,0.89899,0.808081,0.0377675,0,1,1,1,1,0,1,0.36,0,-0.0239327,0.805711,0.815278,0.809888,0.00202296,0,0.807059,0.81395,0.809967,0.00163373,0,0.717172,0.717172,0.717172,0,1,0.04,1.21499,1.36512,0,1.3693,1.4114,0,0.405241,0.0804679,0,0.436843,0.403127,0,0,0,1,1,1,1,4.60517,8.29405,4.68311,0.166687,4.51642,0.000163,4e-06,5e-06,5.6e-05,0.000175,4.1e-05,0.000501,7.3e-05,1.8e-05,7.6e-05,2.9e-05,8e-06
g000526.zip,0,0.0952381,0.00529101,0.0218154,0,0.0031348,0.0376176,0.0125392,0.0063378,0,1,0.269481,1,0.386298,0.135584,0,0.015625,0,0.0310071,0.00626959,0.0297806,0.015646,0.00389148,0,0.0142491,0.01907,0.0160152,0.00123295,0,0.0031348,0.00940439,0.00809169,0.00190269,0,0.434375,2.83667,1.65113,1.86584,1.56126,1.55579,1.45207,1.58526,0.696835,1.04717,0.395504,0.76261,0.766254,1,1,1,1,1,0,5.76832,6.46147,8.42695,5.8734,2.55355,2.4e-05,8e-06,1e-06,1.3e-05,7.1e-05,3.7e-05,2.1e-05,1.8e-05,1.2e-05,1.6e-05,2.2e-05,2.5e-05
g000525.zip,0,0.0588235,0.0203439,0.0147709,0,0.00625978,0.0375587,0.020222,0.00522784,0,1,0.266447,1,0.355575,0.0951602,0,0.0125,0,0.0206345,0.0173448,0.0294731,0.0215521,0.00143973,0,0.0211128,0.0238654,0.0217975,0.00062771,0,0.00625978,0.0140845,0.0137324,0.00101947,0,0.220312,1.49758,1.40442,2.53062,1.63857,2.013,2.87629,0.647544,0.266566,1.39945,0.229708,1.02618,1.50423,1,1,1,1,1,0,6.46147,8.32724,8.61896,5.19118,3.42778,4.4e-05,1.2e-05,6e-06,6.1e-05,0.000233,9.6e-05,0.000168,8.8e-05,3e-05,8.1e-05,7e-05,5.1e-05
g000524.zip,0.142425,1,0.964268,0.171366,0,0.0649526,1,0.137008,0.233541,0,0.611401,-1,0.973617,0.0598174,0.210767,0,0.0743913,0,-0.922739,0.136619,0.965482,0.902786,0.215767,0,0.136619,0.965001,0.224821,0.251576,0,0.0649526,0.0739738,0.0712557,0.00140475,0,0.92606,3.13738,2.53653,1.38661,2.53404,2.16871,1.41206,1.7205,1.44922,0.00333828,1.44843,1.28022,0.0733137,0,1,1,0,1,0,7.70436,12.7274,7.81279,4.1806,3.63219,0.016261,4.1e-05,0.00058,0.014375,0.028919,0.003097,0.268707,0.014606,0.001165,0.014221,0.002704,0.001037
g000523.zip,1,1,1,0,1,1,1,1,0,1,1,0.273616,1,0.373091,0.121779,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0.0125,0,0,2.04996,0,0,0,0,0,1.15673,0,0,0,1,1,1,1,1,1,4.38203,8.05833,7.52899,3.12892,4.40007,6e-06,3e-06,4e-06,5.9e-05,0.000133,0,1e-06,1e-06,1e-06,1e-06,1e-06,0
g000522.zip,0,0,0,0,1,0.020202,0.040404,0.0363636,0.00571399,0,1,0.0688963,1,0.502192,0.288733,0,0.02,0,0.570611,0.030303,0.040404,0.0367677,0.00352909,0,0.030303,0.0391414,0.0340909,0.00371707,0,0.020202,0.020202,0.020202,0,1,0.42,0,1.41707,1.07761,1.06568,0.916291,0,0,0.723026,0.306224,0.406235,0.385487,0,1,0,1,0,1,1,4.60517,5.19296,9.55679,7.52017,2.03662,1.4e-05,5e-06,1e-06,5e-06,2.5e-05,9e-06,5e-06,8e-06,7e-06,6e-06,9e-06,7e-06
g000521.zip,0.721184,0.747352,0.734924,0.00760136,0,0.330159,0.342857,0.3328,0.00213425,0,1,2.83046e-07,1,0.0918652,0.0915969,0,0.244057,0,0.00339698,0.332422,0.333159,0.332814,0.000146735,0,0.332803,0.332913,0.332836,3.67056e-05,0,0.330159,0.330159,0.330159,0,1,0.00792393,1.24075,1.61509,2.26802,1.47722,1.2945,0,0.14136,0.631948,1.08517,0.17425,0.716133,0,1,1,1,0,1,1,6.44731,11.0997,-0.56,-3.94453,3.38453,0.001342,1.5e-05,8.4e-05,0.001297,0.011003,0.000584,0.04136,0.00178,0.000241,0.009319,0.000255,4.8e-05
g000520.zip,0,0.333333,0.0825397,0.113445,0,0.00575816,0.00959693,0.00775108,0.00107988,0,1,1e-05,1,0.140473,0.347397,0,0.00766284,0,0.145419,0.006238,0.00959693,0.00787855,0.000588528,0,0.00751102,0.00811095,0.00783839,0.000247969,0,0.00575816,0.00575816,0.00575816,0,1,0.377395,1.28518,1.42144,1.83816,1.58149,0.916291,0,0.680031,0.0104681,1.12168,0.442784,0.27821,0,1,1,1,1,0,1,6.25767,6.96035,14.0566,11.849,2.2076,2.9e-05,1.2e-05,1e-06,1.8e-05,0.000119,4.8e-05,2.8e-05,2.5e-05,1.6e-05,2.6e-05,3.2e-05,3.1e-05
g000519.zip,0,0.333333,0.0388889,0.0855267,0,0.00531915,0.0319149,0.0198694,0.00455788,0,1,0.001,1,0.195637,0.389409,0,0.021164,0,0.285053,0.0106383,0.0265957,0.0206124,0.0027409,0,0.0106383,0.0236407,0.0195215,0.00424112,0,0.00531915,0.0159574,0.0132275,0.00276897,0,0.407407,2.21302,1.38952,1.50414,1.60168,1.48224,0.936177,1.22952,0.0779208,0.947915,0.387861,0.8368,0.158914,1,1,1,0,0,0,5.24175,5.86647,9.12752,7.45822,1.66931,2.1e-05,5e-06,1e-06,6e-06,4.7e-05,2e-05,1.1e-05,1.2e-05,8e-06,1e-05,1.7e-05,1.4e-05
g000518.zip,0,0,0,0,1,0.00456621,0.0182648,0.0155251,0.00315156,0,1,0.384615,1,0.682435,0.307534,0,0.0136364,0,0.445638,0.00913242,0.0182648,0.0158641,0.00211847,0,0.00913242,0.0170417,0.0134968,0.00298298,0,0.00456621,0.00913242,0.0090494,0.000610085,0,0.409091,0,1.4358,0.695206,1.66127,0.984676,3.98933,0,0.632652,0.0622273,0.758019,0.277611,2.10564,1,0,1,0,0,0,5.39363,5.92426,5.52798,2.9404,2.58758,1.8e-05,7e-06,0,7e-06,4.6e-05,2e-05,9e-06,1.3e-05,1e-05,1.1e-05,1.6e-05,1.5e-05
g000517.zip,0.0454545,0.142857,0.106957,0.0258928,0,0.040404,0.222222,0.1,0.0313457,0,0.523232,-1,1,0.0464646,0.99892,0,0.06,0,-0.0392348,0.0852974,0.136364,0.110089,0.0101674,0,0.0975379,0.11656,0.108976,0.00469672,0,0.040404,0.0707071,0.0663636,0.00759325,0,0.26,1.33419,1.59368,0.697465,1.39525,1.45068,1.88269,0.488175,0.428575,0.0889534,0.362852,0.509158,1.02698,0,1,0,1,0,0,4.60517,6.20456,2.02452,0.236325,1.78819,2e-05,5e-06,1e-06,7e-06,3.9e-05,1.6e-05,1.8e-05,1.3e-05,7e-06,1.2e-05,1.2e-05,9e-06
g000516.zip,0,0.333333,0.101425,0.144709,0,0,0.0070035,0.00287844,0.0030024,0,1,0.00200803,1,0.00340605,0.0185517,0,0.003,1,0.457163,0.0042021,0.0070035,0.00589668,0.000669366,0,0.00437719,0.00667,0.00556968,0.000738212,0,0,0.00350175,0.00172136,0.00172572,0,0.61,0.972022,0.812532,7.69881,1.15181,1.03151,0.700472,0.565343,0.194977,3.81092,0.0991884,0.128951,0.0135209,1,1,1,0,1,1,7.6009,8.65765,12.6662,12.0184,0.647819,7.1e-05,3.2e-05,8e-06,0.000105,0.00059,0.000164,0.000157,0.000126,5.1e-05,0.000116,0.00014,0.0001
g000515.zip,0,0.0384615,0.0173625,0.0110537,0,0.00500501,0.033033,0.0164184,0.00406194,0,1,0.25,1,0.587184,0.310329,0,0.009,0,0.011073,0.0119286,0.021658,0.0174143,0.00101636,0,0.0169614,0.0184427,0.0175183,0.000307456,0,0.00500501,0.011011,0.0108158,0.000663215,0,0.192,1.18414,1.41565,0.916335,1.61845,1.7562,3.25895,0.118036,0.18435,0.313961,0.110734,0.747108,1.67942,1,1,1,0,1,0,6.90776,9.01201,5.00661,0.951887,4.05472,6e-05,1.9e-05,1e-05,0.000135,0.000434,0.00017,0.000406,0.000184,4.9e-05,0.000156,0.000129,8.3e-05
g000514.zip,0,0.333333,0.100981,0.143928,0,0,0.0070035,0.00287794,0.00300129,0,1,0.0105263,1,0.0162588,0.033434,0,0.0035,1,0.457402,0.00412706,0.0070035,0.0058948,0.000667737,0,0.00412706,0.00650906,0.00530891,0.000755943,0,0,0.00350175,0.00172361,0.00172786,0,0.6135,0.967166,0.811964,5.9117,1.15632,1.11143,0.699985,0.56228,0.1941,2.81848,0.114849,0.177263,0.0129621,1,1,1,0,1,1,7.6009,8.65748,12.3012,10.1754,2.12589,7e-05,3.6e-05,8e-06,0.000105,0.000517,0.000171,0.000156,0.000131,5.1e-05,0.000116,0.000142,0.0001
g000513.zip,0,0,0,0,1,0.002001,0.002001,0.002001,0,1,0.49625,-1,1,-0.0075,0.999972,0,0.002,0,0,0.002001,0.002001,0.002001,0,1,0.002001,0.002001,0.002001,0,1,0.002001,0.002001,0.002001,0,1,0.48,0,0,0.69326,0,0,0,0,0,0.014889,0,0,0,1,1,1,1,1,1,7.6009,8.29405,3.78646,0.633017,3.15344,6.7e-05,3.4e-05,6e-06,5.5e-05,0.000442,0.0001,4.9e-05,7.3e-05,4.8e-05,8.4e-05,6.4e-05,7.6e-05
